Label,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
-4,@Freckledtacos That’s usually what fixes it for me!,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/20/19 1:37,TRUE,"Tempe, AZ",,
-6,It was saying I had a requested DM but it wasn’t showing it so I went on safari and this is what it was. Why are men so fucking annoying. https://t.co/Dao3nUxQok,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/20/19 0:58,TRUE,"Tempe, AZ",,
-5,Cuddling with Ezra for nap time today. Usually I let him cry it out in his room (he only cries for a minute and knocks out &amp; he’s 2 not 3 months so don’t judge me) but I just don’t want to see him upset anymore. He’s been so unhappy lately. 😭,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/20/19 0:46,TRUE,"Tempe, AZ",,
4,An actual pic of me https://t.co/fTiemL6YxD,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 22:03,TRUE,"Tempe, AZ",,
4,Forcing Ezra to drink some chamomile/lavender/peppermint tea and he’s not sure he likes it but he’s drinking it only bc I put it in my cup so he thinks it’s mine,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 20:00,TRUE,"Tempe, AZ",,
-6,You ever just have a mom breakdown bc u feel like ur not being a good enough mom bc I just had one at 8:30am 🙃,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 19:30,TRUE,"Tempe, AZ",,
-6,Yooooo is my kid ok am I doing something wrong bc he has a meltdown at everything I say he hates me,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 19:01,TRUE,"Tempe, AZ",,
-4,@Kisiocua Lord help us,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 18:36,TRUE,"Tempe, AZ",,
-5,Lol another screaming temper tantrum already Jesus,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 18:14,TRUE,"Tempe, AZ",,
-6,I barely have time to think lately,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 11:08,TRUE,"Tempe, AZ",,
5,I wanna go back to school now I’m bored,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 11:00,TRUE,"Tempe, AZ",,
-5,Really need to go to bed and stop watching these fucking documentaries,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 10:20,TRUE,"Tempe, AZ",,
3,All the things,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 10:14,TRUE,"Tempe, AZ",,
4,I believe all of it lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 10:14,TRUE,"Tempe, AZ",,
4,You ever start thinking about all these people’s belief of what God is and just think....holy shit.....,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 9:28,TRUE,"Tempe, AZ",,
-6,Lol reading my drafts like damn bitch can u go see ur therapist again https://t.co/7ZqYTXKH46,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 9:15,TRUE,"Tempe, AZ",,
-4,"Why aren’t you scared of me Why do you care for me",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 9:11,TRUE,"Tempe, AZ",,
-5,1% 💀,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 8:50,TRUE,"Tempe, AZ",,
3,@spaceshiptears Will do!,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 8:30,TRUE,"Tempe, AZ",,
-4,Issa no from me dawg,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 8:26,TRUE,"Tempe, AZ",,
-5,He’s gonna be mad I’m smoking this in the bathroom but there’s an open window in here so hopefully he doesn’t notice lmao. I’m not going on the cold tonight.,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 8:25,TRUE,"Tempe, AZ",,
5,"I’m in the bath tub with some chamomile/sage bath salts some chamomile/lavender/peppermint tea, and a BIG j. If that doesn’t tell you how today was idk what does.",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 8:24,TRUE,"Tempe, AZ",,
5,I hope the whole water resistant claim with iPhone 8’s is true bc I just dropped my whole ass phone in the bath tub. So far so good tho lol.,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 8:21,TRUE,"Tempe, AZ",,
6,Can you believe I got george to eat and like my BRUSSEL SPROUTS. He hates brussel sprouts lol.,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 6:22,TRUE,"Tempe, AZ",,
4,@MorgCovarrubias SAME LOL,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 6:09,TRUE,"Tempe, AZ",,
-4,Lol WHY was two of my walls green and two of them blue as well. For yearsssssssss 💀 https://t.co/8GHo1nK7te,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 5:52,TRUE,"Tempe, AZ",,
3,Lol seriously tho https://t.co/HkNowyZHiF,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 4:50,TRUE,"Tempe, AZ",,
6,10/10 should cook high more often. The creativity lol.,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 4:47,TRUE,"Tempe, AZ",,
-5,Took my Twitter off night mode and I just don’t get how you psychos can look at it like this,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 3:11,TRUE,,,
4,Tbh yes lol https://t.co/LINakO7NRB,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 2:21,TRUE,"Tempe, AZ",,
4,SAME https://t.co/7fVc5uV3ni,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 1:49,TRUE,"Tempe, AZ",,
4,Lmaooooo,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 1:27,TRUE,"Tempe, AZ",,
-5,"You can say somethings generally bad for ur health and someone on this god forbidden website will be like “ThIs hUrTs mY fEeLlInGs”",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 1:27,TRUE,"Tempe, AZ",,
-6,@pinchemom I’m pissed I saw this and actually watched all of it 💀,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 1:17,TRUE,,,
-6,What the fuck lol https://t.co/egEdbGFzyO,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 1:13,TRUE,"Tempe, AZ",,
-7,🙃🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬 reading this triggered my anger issues https://t.co/KEjEw2Wvvf,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/19/19 0:51,TRUE,"Tempe, AZ",,
6,Finally got that random lump and swollen lymph node checked &amp; it’s just hormonal thank god,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 23:31,TRUE,"Chandler, AZ",,
6,"I love my midwife now. I see her for mental, physical, postpartum and gyno care and that’s how it should be 💗🙌🏼",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 23:29,TRUE,"Gilbert, AZ",,
6,I would kill to see Flume again,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 22:54,TRUE,"Gilbert, AZ",,
6,I just learned there’s a Dutch Bros one mile from where I live lol bye,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 22:18,TRUE,"Tempe, AZ",,
-4,Someone come get this kid,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 20:49,TRUE,"Tempe, AZ",,
-5,"Ezra and I are constantly battling. To change his diaper, his clothes, put his hair up, to not touch Embers face, to actually eat his food, EVERYTHING. ALL DAY LONG.",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 20:48,TRUE,"Tempe, AZ",,
-5,@AlyshaGoodman3 Dude Ezra slept better as a baby. 🙄🙄 I’m mad.,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 20:45,TRUE,"Tempe, AZ",,
-5,Ppl get offended by the dumbest shit on here lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 11:44,TRUE,"Tempe, AZ",,
-5,Why tf does my 2 year old wake up at night more than my 2 month old?,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 11:30,TRUE,"Tempe, AZ",,
-5,Oh.,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 11:24,TRUE,"Tempe, AZ",,
3,@hayzensmama 😂😂😂 oops 🤷🏼‍♀️,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 9:42,TRUE,"Tempe, AZ",,
-4,@hayzensmama Lmaoooo oh noooo. George would get so mad at me in our old apartment for walking around naked with the blinds open bc it was easy for our neighbors to see if they were by their window. 🙃😭😭😭,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 9:18,TRUE,"Tempe, AZ",,
4,@hayzensmama Did they see you?! 🤣🤣🤣,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 9:15,TRUE,"Tempe, AZ",,
5,It’s my favorite when he massages my butt cheeks lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 9:14,TRUE,"Tempe, AZ",,
-4,I can’t breathe lol https://t.co/dyZcEdHcR7,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 8:47,TRUE,"Tempe, AZ",,
-5,"“Here have this beer bc this one has less calories” I’m pretty sure MY HUSBAND just called me a FATASS 💀😒",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 7:51,TRUE,"Tempe, AZ",,
-6,“Be back in a couple of hours” 🙄🙄,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 7:16,TRUE,"Tempe, AZ",,
-6,I’m annoyed with my face rn lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 6:25,TRUE,"Tempe, AZ",,
5,Have it any way you like 😏,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 5:42,TRUE,"Tempe, AZ",,
-4,It’s whatever at this point,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 5:07,TRUE,"Tempe, AZ",,
-5,WHY ARE WE ALWAYS RUNNING OUT OF DIAPERS YO,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 4:27,TRUE,"Tempe, AZ",,
-4,You wanna be mad at me so bad. You try so hard but you can’t.,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 4:11,TRUE,"Tempe, AZ",,
-7,EVERYTHING is a battle with Ezra lately and I’m about to lose my fucking shit right now,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 4:06,TRUE,"Tempe, AZ",,
-4,I have no problem with the wall sits as punishment tbh. But recording it and embarrassing them ain’t it. https://t.co/qwJSW4kU45,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 3:29,TRUE,"Tempe, AZ",,
5,LIT,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 3:15,TRUE,"Tempe, AZ",,
-4,He got called to go into work 🙃😒💀,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 2:41,TRUE,"Tempe, AZ",,
4,Explains a lot https://t.co/38cWzf8O07,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 2:03,TRUE,"Tempe, AZ",,
4,Finally got a car wash 🙌🏼,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/18/19 2:01,TRUE,"Tempe, AZ",,
5,When the lord gives you a message that puts ur ass in check 🙃,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 23:53,TRUE,"Phoenix, AZ",,
-5,Cancer moon and I cry about E V E R Y T H I N G https://t.co/uI2HHObqVS,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 23:53,TRUE,"Phoenix, AZ",,
5,My daughter is such an angel even in church,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 23:26,TRUE,"Phoenix, AZ",,
-6,Me and my son are fucking fighting,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 21:44,TRUE,"Tempe, AZ",,
4,Yessir https://t.co/2Blu7zv1Sc,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 21:39,TRUE,"Tempe, AZ",,
5,“Open the other bottle of wine” https://t.co/AkMNb4fKzW,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 21:39,TRUE,"Tempe, AZ",,
3,@KaylaDunDunIt Omg 😮 😂,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 20:36,TRUE,"Tempe, AZ",,
-5,"Thank u, next",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 11:06,TRUE,"Tempe, AZ",,
4,If this ain’t a fuckin Libra. Yes I’m talking about YOU. You KNOW this is you. https://t.co/h2hQRaAY4S,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 11:05,TRUE,"Tempe, AZ",,
-5,If my period doesn’t start like ASAP and I’m just having cramps for nothing imma be mad,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 10:38,TRUE,"Tempe, AZ",,
-5,Miss you,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 10:37,TRUE,"Tempe, AZ",,
-5,"Him: Me: what’s ur problem?! Him:??",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 8:57,TRUE,"Mesa, AZ",,
2,@ George https://t.co/RxXY1AKGc8,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 8:54,TRUE,"Mesa, AZ",,
-5,Suddenly moody af why tho lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 7:30,TRUE,"Mesa, AZ",,
-5,Getting in trouble for talking in class + not doing shit but somehow still getting A’s in my AP classes https://t.co/61B5erxqTS,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 6:04,TRUE,"Gilbert, AZ",,
4,I like my men AND women masculine lol https://t.co/NlBazuXWCf,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 5:58,TRUE,"Gilbert, AZ",,
3,Sssaaaammmeeee lol https://t.co/gLHDz5kpgT,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 3:07,TRUE,"Gilbert, AZ",,
4,TRUTH!!!!! https://t.co/GD7mhXrdo9,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 3:04,TRUE,"Gilbert, AZ",,
5,@andreaelenaa_ Ur so beautiful omg 😍,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 1:57,TRUE,"Gilbert, AZ",,
-4,@CSTVanessa18 I would scream 😂😂💀💀,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 1:50,TRUE,"Gilbert, AZ",,
3,Me af https://t.co/yDP7pTSkRx,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 0:14,TRUE,"Gilbert, AZ",,
-5,@darianmday Ugh I’ve always wanted to do this but George is not down 😒,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/17/19 0:13,TRUE,"Gilbert, AZ",,
3,@CSTVanessa18 That’s possible¿ 😭😭😭😭,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/16/19 23:45,TRUE,"Chandler, AZ",,
4,@mamakardashiian Ooohhh this is so pretty!,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/16/19 23:13,TRUE,"Tempe, AZ",,
5,"Then there’s me. The complete opposite. If someone’s by me that i love, platonic or not, I have to touch them. Even if it’s just for a sec on the arm lmao. Also I like to cuddle everyone. 🙃 https://t.co/4MUvVX7a7f",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/16/19 21:21,TRUE,"Tempe, AZ",,
-4,I need to stop saying that before I manifest a third baby,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/16/19 11:41,TRUE,"Tempe, AZ",,
3,I think I’m pregnant now bye lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2/16/19 11:39,TRUE,"Tempe, AZ",,
5,"@eepeters_ep That’s so beautiful! I love to see such beautiful things! I hope you have a really nice relaxing evening,&amp; have a really good nights sleep too! https://t.co/O16V47wVr7",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 20:34,TRUE,,,
5,@mattfoster2010 I’m so glad to hear that my dear friend! And your very welcome and I thank you too! 😃🤗,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 18:16,TRUE,,,
5,@mattfoster2010 your very welcome my dear friend! Hope you had a wonderful day and have a wonderful weekend too! 😃🤗,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 18:12,TRUE,,,
-5,I’ll bet she does wish that!!! She’s such a stupid selfish Snowflake!!! #Y&amp;R 🙄 https://t.co/XwUD3oUsSd,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 15:35,TRUE,,,
4,"@michepietracupa Your welcome honey,&amp; I thank you too honey! https://t.co/xfSWBCypyl",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 15:33,TRUE,,,
-3,@PNCBank_Help I can’t change my primary phone number! And I also can’t see what balance there is either? Please help,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 12:51,TRUE,,,
5,Your very welcome Steve! I too am wishing you and everyone a great day! Sending love and hugs to everyone too!!! 😃🤗🥰😍😘💞💞💞 https://t.co/4FrJjzSzPY,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 8:55,TRUE,,,
5,@eepeters_ep Good Morning Sweetie! Happy Thursday! I too need more coffee today too!!!! https://t.co/IMKNlqNQUq,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 8:54,TRUE,,,
5,@WoodsCher I’ll definitely give Peanut kisses from you! Thank you!!! ♥️❤️💞😘,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 8:09,TRUE,,,
6,"@WoodsCher Hi honey,&amp; thank you honey! Im glad everything’s fine with you both. Things are okay here. I hope you both have a really wonderful day! I love you honey! https://t.co/BCQQ3Nt3ZT",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 8:08,TRUE,,,
6,@donnascalise Good Morning Honey and Thank you! Happy Thursday to you and everyone too! https://t.co/dkovnELlMS,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 8:00,TRUE,,,
6,Thank you honey! I too wish you and all a Really Great Day! Big hugs from Peanut and me to Ange and you both! I’m sending you both all my love too honey! 🐶🐕🐾🌺🌸🌷🌹♥️❤️💞😃🤗🥰😍😘 https://t.co/1G6ytfMZIF,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:59,TRUE,,,
6,"Hi honey! Thank you honey,&amp; your very welcome honey! I’m so happy to be back here! ♥️❤️💞😃🤗🥰😍😘🌹 https://t.co/1pUA02B2n2",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:58,TRUE,,,
6,Good Morning and your very welcome sis! I too wish you and our #Family a great and blessed day too! ♥️🤗♥️ https://t.co/9wxnvapAgi,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:57,TRUE,,,
6,@nathalie_mounir Good Morning Sweetie! Happy Thursday! I hope you have a really great day! Thank you for all the retweets and likes. I really love and appreciate them very much! Love you! https://t.co/9MufdYBDXW,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:55,TRUE,,,
5,@JackConnie Good Morning Sweetie! Happy Thursday! I hope you have a really great day! https://t.co/2FVp2Jy13u,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:53,TRUE,,,
5,@YR_Deeva @suwannabug @RhondaStadler @BabblinBrooks98 @WINDSONG58 Good Morning Everyone! Happy Thursday! Wishing You All a Really Great Day! https://t.co/EaRKUNvgKy,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:52,TRUE,,,
5,@LauriePayne79 @SteveDunfee @mattfoster2010 @bethreamer @WoodsCher Good Morning Everyone! Happy Thursday! Wishing You All a Really Great Day! https://t.co/GpRflZfXry,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:50,TRUE,,,
5,@ClockworkHamma @eepeters_ep @Peeperpea29 @MarieSoapFan @KIPPSI1 Good Morning Everyone! Happy Thursday! Wishing You All a Really Great Day! https://t.co/jwhApsWyPe,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:49,TRUE,,,
5,@donnascalise @michepietracupa @anitakearney65 @debratankersle1 @rick_rica @AlloccaMirella @mothermission @SJarackas Good Morning Everyone! Happy Thursday! Wishing You All a Really Great Day! https://t.co/fP3dxYgDFX,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:48,TRUE,,,
4,@jimdonovancbs3 Hi Jim! Just thought I’d share a thought to start this day! https://t.co/yR7rHsnSNX,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:45,TRUE,,,
6,@jimdonovancbs3 @RahelCBS3 @katiefehlingerCBS3 @ChandlerCBS3 @PatGallenCBS3 Good Morning To The Best News Team Ever! Happy Thursday! Im Wishing You All A Really Great Day! https://t.co/avbFGRwXh7,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:21,TRUE,,,
5,I’m so glad to hear that Trang! Your very welcome too. I love All #MyCBS3Family! 🤗😘 https://t.co/nDe9RZ15HU,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/21/19 7:06,TRUE,,,
5,@anitakearney65 aww honey I’m so very sorry for your loss. I’m sending you prayers and all my love too. 🙏🏻🙏🏻🙏🏻♥️♥️♥️,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 18:46,TRUE,,,
4,My furbaby does! Lol 😂 https://t.co/YyC394v5U6,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 18:40,TRUE,,,
5,"@UkeeWashington @JessKartalija @katebiloCBS3 @DonBellonCBS3 Good Evening #Family! My days are always the best, because I start and end them, with CBS3 and You! Be safe out there!!",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 17:52,TRUE,,,
-3,Me too! I’d much rather have rain than snow any day too. #IHateShovelingSnow! https://t.co/3dcAkCcPIP,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 14:54,TRUE,,,
5,@AlloccaMirella please be careful if your having the weather we are. I love you honey! 🍸🥂 https://t.co/0vsmvlErJy,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 12:44,TRUE,,,
5,"@donnascalise Good Morning Honey! I want to say how very sorry I am that you weren’t getting my tweets. I thought I had made sure I was following you, but I just checked and I wasn’t. I’m so sorry honey. Forgive me honey. Happy Hump Day honey!!! https://t.co/edntFMuDlw",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 12:42,TRUE,,,
5,This is what we have so far at 12:27 pm!!! Hoping my hubby will get home safely. https://t.co/3GjzDYbCjm,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 12:27,TRUE,,,
-6,"I hate this storyline so much,&amp; I WANT IT TO END NOW!!!! TO PAINFUL TO WATCH!!! 😡😡#BoldandBeautiful https://t.co/mTM8OjbkD2",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 12:17,TRUE,,,
5,@TrangDoCBS3 Hi Trang! Please be safe and careful when driving out there! We love you! 😃🤗😘♥️❤️💞💞,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 12:12,TRUE,,,
5,@RahelCBS3 @katiefehlingerCBS3 and @ChandlerCBS3 Please Be Safe and Careful when leaving after the news! We love you all! 💞💞💞😃🤗♥️,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 12:10,TRUE,,,
5,Jim please be safe and warm while driving back home! https://t.co/m0FR8AsS6r,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 12:08,TRUE,,,
3,@ClockworkHamma I know! It’s really coming down quite hard and is really sticking to everything!!,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 12:08,TRUE,,,
3,#CBS3Snow This is what we have so far in Hamilton New Jersey! https://t.co/hxGFN8A4iJ,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 11:58,TRUE,,,
3,@katiefehlinger Hi Katie! Here’s what it’s looking like in Hamilton New Jersey at 11:54 am!! https://t.co/aGOShAF455,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 11:54,TRUE,,,
5,"@WoodsCher Hi honey,&amp; thank you. I hope you both have a really wonderful day too! https://t.co/i6PIhFFeJm",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 11:12,TRUE,,,
2,@michepietracupa https://t.co/kevDwq8DTm,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 10:55,TRUE,,,
5,Thank you honey! Happy Hump Day to you and all too! https://t.co/k9fsbLlx3A,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 10:54,TRUE,,,
3,@katiefehlinger Hi Katie! It just started snowing here in Hamilton New Jersey! https://t.co/EtvEpqEUIa,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 10:47,TRUE,,,
6,"Your very welcome honey,&amp; I thank you too honey. I too hope you and everyone has a really great day too. Big hugs from Peanut And me to Ange and you both honey. I love you both very much honey! 🐶🐕🐾🌺🌸🌷😃🤗🥰😍😘♥️❤️💞🌹 https://t.co/4L2fJhRNuw",carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 10:14,TRUE,,,
5,Your very welcome sis!! ♥️♥️♥️ https://t.co/XBryMBrYEH,carol08156,"I’m married and I have 3 grown children,& my husband’s name is Gary. I live Hamilton New Jersey.","Trenton, NJ",2/20/19 10:10,TRUE,,,
